,BTC,ETH,SP500,NASDAQ,VIX,GOLD,DXY,US10Y
Ticker,BTC-USD,ETH-USD,^GSPC,^NDX,^VIX,GC=F,DX-Y.NYB,^TNX
Date,,,,,,,,
2015-02-24,238.73500061035156,,2115.47998046875,4451.02978515625,13.6899995803833,1196.9000244140625,94.48999786376953,1.9880000352859497
2015-02-25,237.47000122070312,,2113.860107421875,4440.58984375,13.84000015258789,1201.0,94.20999908447266,1.968999981880188
2015-02-26,236.42599487304688,,2110.739990234375,4462.27001953125,13.90999984741211,1209.5999755859375,95.29000091552734,2.0160000324249268
2015-02-27,253.8280029296875,,2104.5,4440.669921875,13.34000015258789,1212.5999755859375,95.25,2.002000093460083
2015-02-28,254.26300048828125,,,,,,,
2015-03-01,260.2019958496094,,,,,,,
2015-03-02,275.6700134277344,,2117.389892578125,4483.0498046875,13.039999961853027,1207.699951171875,95.45999908447266,2.0840001106262207
2015-03-03,281.7019958496094,,2107.780029296875,4458.77978515625,13.859999656677246,1204.0,95.37999725341797,2.121999979019165
2015-03-04,273.0920104980469,,2098.530029296875,4445.35986328125,14.229999542236328,1200.5999755859375,95.97000122070312,2.122999906539917
2015-03-05,276.1780090332031,,2101.0400390625,4452.06005859375,14.039999961853027,1195.9000244140625,96.37999725341797,2.111999988555908
2015-03-06,272.7229919433594,,2071.260009765625,4399.22998046875,15.199999809265137,1164.0999755859375,97.62000274658203,2.240000009536743
2015-03-07,276.260986328125,,,,,,,
2015-03-08,274.35400390625,,,,,,,
2015-03-09,289.60699462890625,,2079.429931640625,4412.990234375,15.0600004196167,1166.4000244140625,97.58999633789062,2.194999933242798
2015-03-10,291.760009765625,,2044.1600341796875,4329.080078125,16.690000534057617,1160.0999755859375,98.62000274658203,2.125999927520752
2015-03-11,296.3789978027344,,2040.239990234375,4305.3798828125,16.8700008392334,1150.699951171875,99.80000305175781,2.1089999675750732
2015-03-12,294.35400390625,,2065.949951171875,4336.22998046875,15.420000076293945,1152.0999755859375,99.1500015258789,2.0959999561309814
2015-03-13,285.3370056152344,,2053.39990234375,4314.89990234375,16.0,1152.5999755859375,100.33000183105469,2.111999988555908
2015-03-14,281.885009765625,,,,,,,
2015-03-15,286.39300537109375,,,,,,,
2015-03-16,290.5929870605469,,2081.18994140625,4370.47021484375,15.609999656677246,1153.300048828125,99.5999984741211,2.0980000495910645
2015-03-17,285.5050048828125,,2074.280029296875,4375.6298828125,15.65999984741211,1148.300048828125,99.58999633789062,2.058000087738037
2015-03-18,256.29901123046875,,2099.5,4422.5,13.970000267028809,1151.4000244140625,98.55000305175781,1.9509999752044678
2015-03-19,260.9280090332031,,2089.27001953125,4426.81982421875,14.069999694824219,1169.0999755859375,99.0999984741211,1.9769999980926514
2015-03-20,261.7489929199219,,2108.10009765625,4458.5400390625,13.020000457763672,1184.800048828125,97.91000366210938,1.9299999475479126
2015-03-21,260.0249938964844,,,,,,,
2015-03-22,267.9599914550781,,,,,,,
2015-03-23,266.739990234375,,2104.419921875,4445.5400390625,13.40999984741211,1188.0,97.02999877929688,1.9149999618530273
2015-03-24,245.59500122070312,,2091.5,4430.990234375,13.619999885559082,1191.699951171875,97.19000244140625,1.878000020980835
2015-03-25,246.19700622558594,,2061.050048828125,4329.2900390625,15.4399995803833,1197.300048828125,96.9800033569336,1.9199999570846558
2015-03-26,248.53199768066406,,2056.14990234375,4315.259765625,15.800000190734863,1205.0999755859375,97.44000244140625,2.006999969482422
2015-03-27,247.0290069580078,,2061.02001953125,4332.85986328125,15.069999694824219,1199.800048828125,97.29000091552734,1.9479999542236328
2015-03-28,252.79800415039062,,,,,,,
2015-03-29,242.71299743652344,,,,,,,
2015-03-30,247.5260009765625,,2086.239990234375,4382.81982421875,14.510000228881836,1184.800048828125,97.9800033569336,1.9630000591278076
2015-03-31,244.2239990234375,,2067.889892578125,4333.68994140625,15.289999961853027,1183.0999755859375,98.36000061035156,1.934000015258789
2015-04-01,247.27200317382812,,2059.68994140625,4311.259765625,15.109999656677246,1208.0999755859375,98.19000244140625,1.8680000305175781
2015-04-02,253.0050048828125,,2066.9599609375,4316.009765625,14.670000076293945,1200.9000244140625,97.44000244140625,1.9040000438690186
2015-04-03,254.32200622558594,,,,,,,
2015-04-04,253.69700622558594,,,,,,,
2015-04-05,260.5979919433594,,,,,,,
2015-04-06,255.49200439453125,,2080.6201171875,4350.97998046875,14.739999771118164,1218.5999755859375,97.11000061035156,1.9040000438690186
2015-04-07,253.17999267578125,,2076.330078125,4344.080078125,14.779999732971191,1210.5999755859375,97.83000183105469,1.8930000066757202
2015-04-08,245.02200317382812,,2081.89990234375,4375.9599609375,13.979999542236328,1203.0999755859375,98.06999969482422,1.8949999809265137
2015-04-09,243.67599487304688,,2091.179931640625,4403.9501953125,13.09000015258789,1193.5999755859375,99.16000366210938,1.9579999446868896
2015-04-10,236.07200622558594,,2102.06005859375,4422.02001953125,12.579999923706055,1204.5999755859375,99.38999938964844,1.9509999752044678
2015-04-11,236.552001953125,,,,,,,
2015-04-12,236.1529998779297,,,,,,,
2015-04-13,224.58700561523438,,2092.429931640625,4409.2099609375,13.9399995803833,1199.300048828125,99.48999786376953,1.9390000104904175
2015-04-14,219.15899658203125,,2095.840087890625,4397.64013671875,13.670000076293945,1192.800048828125,98.76000213623047,1.9040000438690186
2015-04-15,223.83299255371094,,2106.6298828125,4424.52978515625,12.84000015258789,1201.5,98.33000183105469,1.899999976158142
2015-04-16,228.572998046875,,2104.989990234375,4418.830078125,12.600000381469727,1198.0,97.41999816894531,1.878000020980835
2015-04-17,222.8820037841797,,2081.179931640625,4351.7998046875,13.890000343322754,1202.9000244140625,97.5199966430664,1.850000023841858
2015-04-18,223.3560028076172,,,,,,,
2015-04-19,222.60000610351562,,,,,,,
2015-04-20,224.62600708007812,,2100.39990234375,4417.39990234375,13.300000190734863,1193.5,97.94000244140625,1.8949999809265137
2015-04-21,235.2689971923828,,2097.2900390625,4435.97998046875,13.25,1202.9000244140625,97.9800033569336,1.9160000085830688
2015-04-22,234.17599487304688,,2107.9599609375,4460.81005859375,12.710000038146973,1186.9000244140625,98.0199966430664,1.972000002861023
2015-04-23,236.46200561523438,,2112.929931640625,4477.06982421875,12.479999542236328,1194.4000244140625,97.27999877929688,1.9470000267028809
2015-04-24,231.26800537109375,,2117.68994140625,4536.77978515625,12.289999961853027,1175.199951171875,96.91999816894531,1.9170000553131104
2015-04-25,226.38999938964844,,,,,,,
2015-04-26,219.42999267578125,,,,,,,
2015-04-27,229.28599548339844,,2108.919921875,4525.0400390625,13.119999885559082,1203.300048828125,96.7699966430664,1.9240000247955322
2015-04-28,225.85499572753906,,2114.760009765625,4515.27001953125,12.40999984741211,1214.0,96.08999633789062,1.9730000495910645
2015-04-29,225.80799865722656,,2106.85009765625,4488.14990234375,13.390000343322754,1209.800048828125,95.12000274658203,2.0350000858306885
2015-04-30,236.14500427246094,,2085.510009765625,4414.25,14.550000190734863,1182.4000244140625,94.5999984741211,2.0460000038146973
2015-05-01,232.07899475097656,,2108.2900390625,4479.06005859375,12.699999809265137,1174.5,95.30000305175781,2.117000102996826
2015-05-02,234.92999267578125,,,,,,,
2015-05-03,240.35800170898438,,,,,,,
2015-05-04,239.01800537109375,,2114.489990234375,4482.60986328125,12.850000381469727,1186.800048828125,95.4800033569336,2.134999990463257
2015-05-05,236.12100219726562,,2089.4599609375,4409.39013671875,14.3100004196167,1193.199951171875,95.12999725341797,2.1760001182556152
2015-05-06,229.78199768066406,,2080.14990234375,4379.75,15.149999618530273,1190.300048828125,94.12999725341797,2.240000009536743
2015-05-07,237.33399963378906,,2088.0,4401.5498046875,15.130000114440918,1182.4000244140625,94.62000274658203,2.184000015258789
2015-05-08,243.86300659179688,,2116.10009765625,4458.64990234375,12.859999656677246,1189.0999755859375,94.79000091552734,2.1500000953674316
2015-05-09,241.83200073242188,,,,,,,
2015-05-10,240.29600524902344,,,,,,,
2015-05-11,242.1580047607422,,2105.330078125,4438.64013671875,13.850000381469727,1183.199951171875,95.01000213623047,2.2739999294281006
2015-05-12,241.11199951171875,,2099.1201171875,4420.64990234375,13.859999656677246,1192.5999755859375,94.52999877929688,2.259999990463257
2015-05-13,236.3769989013672,,2098.47998046875,4426.56005859375,13.760000228881836,1218.4000244140625,93.62000274658203,2.2820000648498535
2015-05-14,236.9290008544922,,2121.10009765625,4495.0400390625,12.739999771118164,1225.4000244140625,93.36000061035156,2.239000082015991
2015-05-15,237.60499572753906,,2122.72998046875,4494.2900390625,12.380000114440918,1225.5,93.13999938964844,2.1410000324249268
2015-05-16,236.1529998779297,,,,,,,
2015-05-17,236.802001953125,,,,,,,
2015-05-18,233.1280059814453,,2129.199951171875,4512.9501953125,12.729999542236328,1227.800048828125,94.19000244140625,2.2279999256134033
2015-05-19,231.94700622558594,,2127.830078125,4503.72021484375,12.850000381469727,1206.9000244140625,95.2699966430664,2.26200008392334
2015-05-20,234.01800537109375,,2125.85009765625,4505.2998046875,12.880000114440918,1208.9000244140625,95.44999694824219,2.250999927520752
2015-05-21,235.343994140625,,2130.820068359375,4529.47021484375,12.109999656677246,1204.4000244140625,95.26000213623047,2.184999942779541
2015-05-22,240.34800720214844,,2126.06005859375,4527.16015625,12.130000114440918,1204.300048828125,96.01000213623047,2.2149999141693115
2015-05-23,238.8719940185547,,,,,,,
2015-05-24,240.9530029296875,,,,,,,
2015-05-25,237.11000061035156,,,,,,,
2015-05-26,237.11599731445312,,2104.199951171875,4472.9599609375,14.0600004196167,1187.199951171875,97.30000305175781,2.13700008392334
2015-05-27,237.2830047607422,,2123.47998046875,4546.06005859375,13.270000457763672,1185.9000244140625,97.37000274658203,2.134999990463257
2015-05-28,237.4080047607422,,2120.7900390625,4535.66015625,13.3100004196167,1188.0999755859375,96.97000122070312,2.130000114440918
2015-05-29,237.0959930419922,,2107.389892578125,4508.25,13.84000015258789,1189.4000244140625,96.91000366210938,2.0950000286102295
2015-05-30,233.34500122070312,,,,,,,
2015-05-31,230.19000244140625,,,,,,,
2015-06-01,222.92599487304688,,2111.72998046875,4521.85009765625,13.970000267028809,1188.300048828125,97.38999938964844,2.191999912261963
2015-06-02,225.80299377441406,,2109.60009765625,4508.89013671875,14.239999771118164,1194.0999755859375,95.83999633789062,2.2660000324249268
2015-06-03,225.87399291992188,,2114.070068359375,4519.85986328125,13.65999984741211,1184.699951171875,95.47000122070312,2.365999937057495
2015-06-04,224.32400512695312,,2095.840087890625,4487.02978515625,14.710000038146973,1174.9000244140625,95.45999908447266,2.306999921798706
2015-06-05,224.95199584960938,,2092.830078125,4477.18994140625,14.210000038146973,1167.800048828125,96.30999755859375,2.4019999504089355
2015-06-06,225.61900329589844,,,,,,,
2015-06-07,222.88099670410156,,,,,,,
2015-06-08,228.48899841308594,,2079.280029296875,4431.509765625,15.289999961853027,1173.199951171875,95.30000305175781,2.38100004196167
2015-06-09,229.04800415039062,,2080.14990234375,4427.60986328125,14.470000267028809,1177.300048828125,95.16999816894531,2.4170000553131104
2015-06-10,228.80299377441406,,2105.199951171875,4485.4599609375,13.220000267028809,1186.0999755859375,94.6500015258789,2.4779999256134033
2015-06-11,229.7050018310547,,2108.860107421875,4488.47021484375,12.850000381469727,1179.9000244140625,94.9800033569336,2.382999897003174
2015-06-12,229.98199462890625,,2094.110107421875,4453.7900390625,13.779999732971191,1178.800048828125,94.97000122070312,2.384999990463257
2015-06-13,232.40199279785156,,,,,,,
2015-06-14,233.54299926757812,,,,,,,
2015-06-15,236.822998046875,,2084.429931640625,4432.919921875,15.390000343322754,1185.300048828125,94.80999755859375,2.3580000400543213
2015-06-16,250.89500427246094,,2096.2900390625,4455.89990234375,14.8100004196167,1180.5,95.0,2.318000078201294
2015-06-17,249.28399658203125,,2100.43994140625,4468.97998046875,14.5,1176.4000244140625,94.30000305175781,2.305999994277954
2015-06-18,249.0070037841797,,2121.239990234375,4531.85009765625,13.1899995803833,1201.5,94.04000091552734,2.3510000705718994
2015-06-19,244.6060028076172,,2109.989990234375,4513.419921875,13.960000038146973,1201.5,94.08999633789062,2.2669999599456787
2015-06-20,245.21200561523438,,,,,,,
2015-06-21,243.94400024414062,,,,,,,
2015-06-22,246.99000549316406,,2122.85009765625,4544.0400390625,12.739999771118164,1183.699951171875,94.33000183105469,2.359999895095825
2015-06-23,244.29600524902344,,2124.199951171875,4548.740234375,12.109999656677246,1176.199951171875,95.43000030517578,2.4089999198913574
2015-06-24,240.51499938964844,,2108.580078125,4524.60009765625,13.260000228881836,1172.5999755859375,95.26000213623047,2.371000051498413
2015-06-25,242.7989959716797,,2102.31005859375,4514.009765625,14.010000228881836,1171.5,95.19000244140625,2.3929998874664307
2015-06-26,243.593994140625,,2101.489990234375,4484.27978515625,14.020000457763672,1172.9000244140625,95.47000122070312,2.4760000705718994
2015-06-27,250.99000549316406,,,,,,,
2015-06-28,249.01100158691406,,,,,,,
2015-06-29,257.0639953613281,,2057.639892578125,4379.8701171875,18.850000381469727,1178.5,94.79000091552734,2.3310000896453857
2015-06-30,263.0719909667969,,2063.110107421875,4396.759765625,18.229999542236328,1171.5,95.48999786376953,2.3350000381469727
2015-07-01,258.6210021972656,,2077.419921875,4429.22998046875,16.09000015258789,1169.0,96.30999755859375,2.4179999828338623
2015-07-02,255.41200256347656,,2076.780029296875,4433.39013671875,16.790000915527344,1163.0,96.11000061035156,2.3929998874664307
2015-07-03,256.33599853515625,,,,,,,
2015-07-04,260.885986328125,,,,,,,
2015-07-05,271.9129943847656,,,,,,,
2015-07-06,269.0299987792969,,2068.760009765625,4418.66015625,17.010000228881836,1172.9000244140625,96.30000305175781,2.2780001163482666
2015-07-07,266.2070007324219,,2081.340087890625,4429.06005859375,16.09000015258789,1152.4000244140625,96.87000274658203,2.2309999465942383
2015-07-08,270.7850036621094,,2046.6800537109375,4351.580078125,19.65999984741211,1163.300048828125,96.29000091552734,2.2060000896453857
2015-07-09,269.2279968261719,,2051.31005859375,4352.02978515625,19.969999313354492,1159.0,96.61000061035156,2.3010001182556152
2015-07-10,284.8940124511719,,2076.6201171875,4420.14990234375,16.829999923706055,1157.699951171875,96.02999877929688,2.4170000553131104
2015-07-11,293.114990234375,,,,,,,
2015-07-12,310.86700439453125,,,,,,,
2015-07-13,292.0539855957031,,2099.60009765625,4494.47021484375,13.899999618530273,1155.199951171875,96.86000061035156,2.430000066757202
2015-07-14,287.4639892578125,,2108.949951171875,4523.47021484375,13.369999885559082,1153.300048828125,96.63999938964844,2.3989999294281006
2015-07-15,285.8290100097656,,2107.39990234375,4528.35986328125,13.229999542236328,1147.199951171875,97.12999725341797,2.3499999046325684
2015-07-16,278.0889892578125,,2124.2900390625,4594.89990234375,12.109999656677246,1143.800048828125,97.66000366210938,2.3519999980926514
2015-07-17,279.47198486328125,,2126.639892578125,4661.60009765625,11.949999809265137,1131.800048828125,97.86000061035156,2.3489999771118164
2015-07-18,274.9010009765625,,,,,,,
2015-07-19,273.614013671875,,,,,,,
2015-07-20,278.9809875488281,,2128.280029296875,4679.68017578125,12.25,1106.699951171875,98.02999877929688,2.371999979019165
2015-07-21,275.8330078125,,2119.2099609375,4674.41015625,12.220000267028809,1103.4000244140625,97.33000183105469,2.3399999141693115
2015-07-22,277.22198486328125,,2114.14990234375,4623.240234375,12.119999885559082,1091.4000244140625,97.5999984741211,2.322000026702881
2015-07-23,276.04901123046875,,2102.14990234375,4602.830078125,12.640000343322754,1094.0,97.12000274658203,2.2769999504089355
2015-07-24,288.27801513671875,,2079.64990234375,4557.3701171875,13.739999771118164,1085.5999755859375,97.23999786376953,2.2709999084472656
2015-07-25,288.6969909667969,,,,,,,
2015-07-26,292.6860046386719,,,,,,,
2015-07-27,293.6239929199219,,2067.639892578125,4519.08984375,15.600000381469727,1096.5,96.5,2.2279999256134033
2015-07-28,294.427001953125,,2093.25,4560.22998046875,13.4399995803833,1096.300048828125,96.7699966430664,2.25
2015-07-29,289.5899963378906,,2108.570068359375,4581.60009765625,12.5,1092.699951171875,96.9800033569336,2.2790000438690186
2015-07-30,287.72198486328125,,2108.6298828125,4598.58984375,12.130000114440918,1088.4000244140625,97.55999755859375,2.2679998874664307
2015-07-31,284.6499938964844,,2103.840087890625,4588.91015625,12.119999885559082,1094.9000244140625,97.37000274658203,2.2049999237060547
2015-08-01,281.60101318359375,,,,,,,
2015-08-02,282.614013671875,,,,,,,
2015-08-03,281.22698974609375,,2098.0400390625,4580.4599609375,12.5600004196167,1089.4000244140625,97.48999786376953,2.1500000953674316
2015-08-04,285.2179870605469,,2093.320068359375,4567.47021484375,13.0,1090.699951171875,97.93000030517578,2.2109999656677246
2015-08-05,281.8819885253906,,2099.840087890625,4602.240234375,12.510000228881836,1085.699951171875,97.95999908447266,2.2679998874664307
2015-08-06,278.5769958496094,,2083.56005859375,4528.509765625,13.770000457763672,1090.199951171875,97.83000183105469,2.2339999675750732
2015-08-07,279.5849914550781,,2077.570068359375,4520.080078125,13.390000343322754,1094.0999755859375,97.55999755859375,2.174999952316284
2015-08-08,260.99700927734375,,,,,,,
2015-08-09,265.0830078125,,,,,,,
2015-08-10,264.4700012207031,,2104.179931640625,4573.10986328125,12.229999542236328,1104.199951171875,97.16000366210938,2.23799991607666
2015-08-11,270.385986328125,,2084.070068359375,4513.990234375,13.710000038146973,1107.5999755859375,97.29000091552734,2.13700008392334
2015-08-12,266.3760070800781,,2086.050048828125,4528.18994140625,13.609999656677246,1123.199951171875,96.26000213623047,2.130000114440918
2015-08-13,264.0799865722656,,2083.389892578125,4519.31982421875,13.489999771118164,1115.699951171875,96.44999694824219,2.188999891281128
2015-08-14,265.67999267578125,,2091.5400390625,4530.740234375,12.829999923706055,1112.9000244140625,96.56999969482422,2.196000099182129
2015-08-15,261.5509948730469,,,,,,,
2015-08-16,258.5069885253906,,,,,,,
2015-08-17,257.97601318359375,,2102.43994140625,4566.3701171875,13.020000457763672,1118.5999755859375,96.81999969482422,2.1500000953674316
2015-08-18,211.07899475097656,,2096.919921875,4542.06982421875,13.789999961853027,1117.0999755859375,96.97000122070312,2.196000099182129
2015-08-19,226.6840057373047,,2079.610107421875,4510.89990234375,15.25,1128.0999755859375,96.45999908447266,2.128999948501587
2015-08-20,235.35000610351562,,2035.72998046875,4385.1298828125,19.139999389648438,1153.0,95.75,2.0840001106262207
2015-08-21,232.56900024414062,,1970.8900146484375,4197.27001953125,28.030000686645508,1159.5999755859375,94.83000183105469,2.053999900817871
2015-08-22,230.38999938964844,,,,,,,
2015-08-23,228.16900634765625,,,,,,,
2015-08-24,210.4949951171875,,1893.2099609375,4038.60009765625,40.7400016784668,1153.4000244140625,93.30999755859375,1.996999979019165
2015-08-25,221.60899353027344,,1867.6099853515625,4016.320068359375,36.02000045776367,1138.199951171875,94.52999877929688,2.132999897003174
2015-08-26,225.83099365234375,,1940.510009765625,4219.60009765625,30.31999969482422,1124.5999755859375,95.0999984741211,2.171999931335449
2015-08-27,224.7689971923828,,1987.6600341796875,4324.81982421875,26.100000381469727,1122.4000244140625,95.61000061035156,2.1679999828338623
2015-08-28,231.39599609375,,1988.8699951171875,4329.1201171875,26.049999237060547,1133.0999755859375,96.11000061035156,2.186000108718872
2015-08-29,229.77999877929688,,,,,,,
2015-08-30,228.76100158691406,,,,,,,
2015-08-31,230.05599975585938,,1972.1800537109375,4274.580078125,28.43000030517578,1131.5999755859375,95.94999694824219,2.200000047683716
2015-09-01,228.12100219726562,,1913.8499755859375,4142.6298828125,31.399999618530273,1138.699951171875,95.44999694824219,2.171999931335449
2015-09-02,229.28399658203125,,1948.8599853515625,4256.22998046875,26.09000015258789,1132.5,95.83000183105469,2.193000078201294
2015-09-03,227.18299865722656,,1951.1300048828125,4234.64990234375,25.610000610351562,1123.699951171875,96.41000366210938,2.1679999828338623
2015-09-04,230.29800415039062,,1921.219970703125,4184.72021484375,27.799999237060547,1120.5999755859375,96.2300033569336,2.128000020980835
2015-09-05,235.0189971923828,,,,,,,
2015-09-06,239.83999633789062,,,,,,,
2015-09-07,239.8470001220703,,,,,,,
2015-09-08,243.60699462890625,,1969.4100341796875,4303.52978515625,24.899999618530273,1120.4000244140625,95.87999725341797,2.194000005722046
2015-09-09,238.16799926757812,,1942.0400390625,4253.4501953125,26.229999542236328,1102.199951171875,96.01000213623047,2.180999994277954
2015-09-10,238.4770050048828,,1952.2900390625,4296.2998046875,24.3700008392334,1109.5,95.45999908447266,2.2219998836517334
2015-09-11,240.10699462890625,,1961.050048828125,4323.22998046875,23.200000762939453,1103.5,95.19000244140625,2.183000087738037
2015-09-12,235.22900390625,,,,,,,
2015-09-13,230.51199340820312,,,,,,,
2015-09-14,230.6439971923828,,1953.030029296875,4308.759765625,24.25,1107.699951171875,95.25,2.180000066757202
2015-09-15,230.3040008544922,,1978.0899658203125,4360.27978515625,22.540000915527344,1102.800048828125,95.61000061035156,2.2809998989105225
2015-09-16,229.09100341796875,,1995.31005859375,4383.669921875,21.350000381469727,1119.199951171875,95.41999816894531,2.302999973297119
2015-09-17,229.80999755859375,,1990.199951171875,4384.9599609375,21.139999389648438,1117.300048828125,94.55000305175781,2.2170000076293945
2015-09-18,232.97500610351562,,1958.030029296875,4323.85986328125,22.280000686645508,1138.0999755859375,94.86000061035156,2.130000114440918
2015-09-19,231.4929962158203,,,,,,,
2015-09-20,231.21200561523438,,,,,,,
2015-09-21,227.0850067138672,,1966.969970703125,4336.1298828125,20.139999389648438,1133.0999755859375,95.88999938964844,2.2139999866485596
2015-09-22,230.6179962158203,,1942.739990234375,4274.10009765625,22.440000534057617,1125.0,96.27999877929688,2.125
2015-09-23,230.2830047607422,,1938.760009765625,4273.52978515625,22.1299991607666,1131.5999755859375,96.06999969482422,2.1440000534057617
2015-09-24,234.5290069580078,,1932.239990234375,4261.10009765625,23.469999313354492,1153.800048828125,95.98999786376953,2.119999885559082
2015-09-25,235.1439971923828,,1931.3399658203125,4224.740234375,23.6200008392334,1146.0,96.2699966430664,2.1679999828338623
2015-09-26,234.33999633789062,,,,,,,
2015-09-27,232.7570037841797,,,,,,,
2015-09-28,239.14199829101562,,1881.77001953125,4103.47021484375,27.6299991607666,1132.0,96.02999877929688,2.0950000286102295
2015-09-29,236.68699645996094,,1884.0899658203125,4083.3701171875,26.829999923706055,1127.0999755859375,95.88999938964844,2.053999900817871
